,trial,start_time,rt,correct,fact_id,question,answer,flipped,alpha,activation,flip_alpha,flip_activation
11,12,46338.399065003614,895.7093189965235,True,22,nini,what,True,0.3,-0.5614870218920515,0.3,-inf
12,13,49003.40698700165,928.1999490049202,True,2,mimi,I,True,0.250390625,-0.7195905936409286,0.3,-1.1162462680887257

,trial,start_time,rt,correct,fact_id,question,answer,flipped,alpha,activation,flip_alpha,flip_activation
0,1,4863.775153004099,1144.1126950085163,True,2,I,mimi,False,0.3,-inf,0.3,-inf
1,2,7705.125293010496,1533.9708719984628,True,2,mimi,I,True,0.3,-0.3132838021849107,0.3,-inf
2,3,10631.66855101008,1107.4934899952495,True,14,one,moja,False,0.3,-inf,0.3,-inf
3,4,13729.842278000431,741.4693600003375,True,14,moja,one,True,0.3,-0.3392438452697535,0.3,-inf
4,5,16076.187503000256,807.3004140023841,True,15,have,na,False,0.3,-inf,0.3,-inf
5,6,18305.90987601317,967.9116909974256,True,19,hot,moto,False,0.3,-inf,0.3,-inf
6,7,20983.67740500544,inf,True,15,na,have,True,0.3,-0.4772287768501743,0.3,9.974204442078017
7,8,26228.18667300453,8995.179674995597,True,19,moto,hot,True,0.3,-0.6209035916643274,0.3,-inf
8,9,36815.23980801285,1270.774636999704,False,20,word,neno,False,0.3,-inf,0.3,-inf
9,10,39839.56097000919,2062.486406997777,True,22,what,nini,False,0.3,-inf,0.3,-inf
10,11,43831.54065599956,881.7865290038753,True,20,neno,word,True,0.3,-0.5844708403266946,0.3,-inf
11,12,46338.399065003614,895.7093189965235,True,22,nini,what,True,0.3,-0.5614870218920515,0.3,-inf
12,13,49003.40698700165,928.1999490049202,True,2,mimi,I,True,0.250390625,-0.7195905936409286,0.3,-1.1162462680887257
13,14,51323.15220100281,1245.2069950086295,True,26,you,ninyi,False,0.3,-inf,0.3,-inf

,trial,start_time,rt,correct,fact_id,question,answer,flipped,alpha,activation,flip_alpha,flip_activation
0,1,4863.775153004099,1144.1126950085163,True,2,I,mimi,False,0.3,-inf,0.3,-inf
1,2,7705.125293010496,1533.9708719984628,True,2,mimi,I,True,0.3,-0.3132838021849107,0.3,-inf
2,3,10631.66855101008,1107.4934899952495,True,14,one,moja,False,0.3,-inf,0.3,-inf
3,4,13729.842278000431,741.4693600003375,True,14,moja,one,True,0.3,-0.3392438452697535,0.3,-inf
4,5,16076.187503000256,807.3004140023841,True,15,have,na,False,0.3,-inf,0.3,-inf
5,6,18305.90987601317,967.9116909974256,True,19,hot,moto,False,0.3,-inf,0.3,-inf
6,7,20983.67740500544,inf,True,15,na,have,True,0.3,-0.4772287768501743,0.3,9.974204442078017
7,8,26228.18667300453,8995.179674995597,True,19,moto,hot,True,0.3,-0.6209035916643274,0.3,-inf
8,9,36815.23980801285,1270.774636999704,False,20,word,neno,False,0.3,-inf,0.3,-inf
9,10,39839.56097000919,2062.486406997777,True,22,what,nini,False,0.3,-inf,0.3,-inf
10,11,43831.54065599956,881.7865290038753,True,20,neno,word,True,0.3,-0.5844708403266946,0.3,-inf
11,12,46338.399065003614,895.7093189965235,True,22,nini,what,True,0.3,-0.5614870218920515,0.3,-inf
12,13,49003.40698700165,928.1999490049202,True,2,mimi,I,True,0.250390625,-0.7195905936409286,0.3,-1.1162462680887257
13,14,51323.15220100281,1245.2069950086295,True,26,you,ninyi,False,0.3,-inf,0.3,-inf
14,15,54919.12591501023,877.990786000737,True,14,moja,one,True,0.250390625,-0.7138401732946944,0.3,-1.1154534349872762

,trial,start_time,rt,correct,fact_id,question,answer,flipped,alpha,activation,flip_alpha,flip_activation
0,1,4863.775153004099,1144.1126950085163,True,2,I,mimi,False,0.3,-inf,0.3,-inf
1,2,7705.125293010496,1533.9708719984628,True,2,mimi,I,True,0.3,-0.3132838021849107,0.3,-inf
2,3,10631.66855101008,1107.4934899952495,True,14,one,moja,False,0.3,-inf,0.3,-inf
3,4,13729.842278000431,741.4693600003375,True,14,moja,one,True,0.3,-0.3392438452697535,0.3,-inf
4,5,16076.187503000256,807.3004140023841,True,15,have,na,False,0.3,-inf,0.3,-inf
5,6,18305.90987601317,967.9116909974256,True,19,hot,moto,False,0.3,-inf,0.3,-inf
6,7,20983.67740500544,inf,True,15,na,have,True,0.3,-0.4772287768501743,0.3,9.974204442078017
7,8,26228.18667300453,8995.179674995597,True,19,moto,hot,True,0.3,-0.6209035916643274,0.3,-inf
8,9,36815.23980801285,1270.774636999704,False,20,word,neno,False,0.3,-inf,0.3,-inf
9,10,39839.56097000919,2062.486406997777,True,22,what,nini,False,0.3,-inf,0.3,-inf
10,11,43831.54065599956,881.7865290038753,True,20,neno,word,True,0.3,-0.5844708403266946,0.3,-inf
11,12,46338.399065003614,895.7093189965235,True,22,nini,what,True,0.3,-0.5614870218920515,0.3,-inf
12,13,49003.40698700165,928.1999490049202,True,2,mimi,I,True,0.250390625,-0.7195905936409286,0.3,-1.1162462680887257
13,14,51323.15220100281,1245.2069950086295,True,26,you,ninyi,False,0.3,-inf,0.3,-inf
14,15,54919.12591501023,877.990786000737,True,14,moja,one,True,0.250390625,-0.7138401732946944,0.3,-1.1154534349872762
15,16,57454.21220100252,914.8283600079594,True,26,ninyi,you,True,0.3,-0.5440102965193122,0.3,-inf

,trial,start_time,rt,correct,fact_id,question,answer,flipped,alpha,activation,flip_alpha,flip_activation
0,1,4863.775153004099,1144.1126950085163,True,2,I,mimi,False,0.3,-inf,0.3,-inf
1,2,7705.125293010496,1533.9708719984628,True,2,mimi,I,True,0.3,-0.3132838021849107,0.3,-inf
2,3,10631.66855101008,1107.4934899952495,True,14,one,moja,False,0.3,-inf,0.3,-inf
3,4,13729.842278000431,741.4693600003375,True,14,moja,one,True,0.3,-0.3392438452697535,0.3,-inf
4,5,16076.187503000256,807.3004140023841,True,15,have,na,False,0.3,-inf,0.3,-inf
5,6,18305.90987601317,967.9116909974256,True,19,hot,moto,False,0.3,-inf,0.3,-inf
6,7,20983.67740500544,inf,True,15,na,have,True,0.3,-0.4772287768501743,0.3,9.974204442078017
7,8,26228.18667300453,8995.179674995597,True,19,moto,hot,True,0.3,-0.6209035916643274,0.3,-inf
8,9,36815.23980801285,1270.774636999704,False,20,word,neno,False,0.3,-inf,0.3,-inf
9,10,39839.56097000919,2062.486406997777,True,22,what,nini,False,0.3,-inf,0.3,-inf
10,11,43831.54065599956,881.7865290038753,True,20,neno,word,True,0.3,-0.5844708403266946,0.3,-inf
11,12,46338.399065003614,895.7093189965235,True,22,nini,what,True,0.3,-0.5614870218920515,0.3,-inf
12,13,49003.40698700165,928.1999490049202,True,2,mimi,I,True,0.250390625,-0.7195905936409286,0.3,-1.1162462680887257
13,14,51323.15220100281,1245.2069950086295,True,26,you,ninyi,False,0.3,-inf,0.3,-inf
14,15,54919.12591501023,877.990786000737,True,14,moja,one,True,0.250390625,-0.7138401732946944,0.3,-1.1154534349872762
15,16,57454.21220100252,914.8283600079594,True,26,ninyi,you,True,0.3,-0.5440102965193122,0.3,-inf
16,17,60012.196518000565,843.1425890012179,True,43,time,wakati,False,0.3,-inf,0.3,-inf

,trial,start_time,rt,correct,fact_id,question,answer,flipped,alpha,activation,flip_alpha,flip_activation
0,1,4863.775153004099,1144.1126950085163,True,2,I,mimi,False,0.3,-inf,0.3,-inf
1,2,7705.125293010496,1533.9708719984628,True,2,mimi,I,True,0.3,-0.3132838021849107,0.3,-inf
2,3,10631.66855101008,1107.4934899952495,True,14,one,moja,False,0.3,-inf,0.3,-inf
3,4,13729.842278000431,741.4693600003375,True,14,moja,one,True,0.3,-0.3392438452697535,0.3,-inf
4,5,16076.187503000256,807.3004140023841,True,15,have,na,False,0.3,-inf,0.3,-inf
5,6,18305.90987601317,967.9116909974256,True,19,hot,moto,False,0.3,-inf,0.3,-inf
6,7,20983.67740500544,inf,True,15,na,have,True,0.3,-0.4772287768501743,0.3,9.974204442078017
7,8,26228.18667300453,8995.179674995597,True,19,moto,hot,True,0.3,-0.6209035916643274,0.3,-inf
8,9,36815.23980801285,1270.774636999704,False,20,word,neno,False,0.3,-inf,0.3,-inf
9,10,39839.56097000919,2062.486406997777,True,22,what,nini,False,0.3,-inf,0.3,-inf
10,11,43831.54065599956,881.7865290038753,True,20,neno,word,True,0.3,-0.5844708403266946,0.3,-inf
11,12,46338.399065003614,895.7093189965235,True,22,nini,what,True,0.3,-0.5614870218920515,0.3,-inf
12,13,49003.40698700165,928.1999490049202,True,2,mimi,I,True,0.250390625,-0.7195905936409286,0.3,-1.1162462680887257
13,14,51323.15220100281,1245.2069950086295,True,26,you,ninyi,False,0.3,-inf,0.3,-inf
14,15,54919.12591501023,877.990786000737,True,14,moja,one,True,0.250390625,-0.7138401732946944,0.3,-1.1154534349872762
15,16,57454.21220100252,914.8283600079594,True,26,ninyi,you,True,0.3,-0.5440102965193122,0.3,-inf
16,17,60012.196518000565,843.1425890012179,True,43,time,wakati,False,0.3,-inf,0.3,-inf
17,18,63216.043988999445,896.2622030085186,True,15,na,have,True,0.250390625,-0.6995947728661072,0.3,-1.1229560723177912

,question,answer,correct,rt
0,mimi,I,True,24101.001433009515
1,what,nini,True,29690.868355013663
2,hot,moto,True,31581.10564100207
3,time,wakati,True,33564.49556500593
4,you,ninyi,True,37190.36968800356
5,mimi,I,True,39786.735028013936
6,mimi,I,True,41245.79772801371
7,mimi,I,True,42119.6356050059

