,trial,start_time,rt,correct,fact_id,question,answer,flipped,alpha,activation,flip_alpha,flip_activation
0,1,7364.662947999022,1331.9943739988958,True,66,large,kubwa,False,0.3,-inf,0.3,-inf
1,2,12502.389583998593,1112.6834240021708,True,66,large,kubwa,False,0.3,-0.4909832078737598,0.3,-0.4909832078737598
2,3,16042.764106001414,1690.476283998578,True,68,add,kuongeza,False,0.3,-inf,0.3,-inf
3,4,23465.27810599946,893.9523539993388,True,68,add,kuongeza,False,0.3,-0.6013553441432072,0.3,-0.6013553441432072
4,5,28557.801811999525,1395.8363080018898,True,69,even,hata,False,0.3,-inf,0.3,-inf
5,6,32659.434666999005,1232.1532610003487,True,70,land,ardhi,False,0.3,-inf,0.3,-inf
6,7,37004.72084599824,1521.969856999931,True,69,even,hata,False,0.3,-0.6401405290563297,0.3,14.057053562759725
7,8,40634.37059900025,2024.8149849976471,True,70,land,ardhi,False,0.3,-0.6228910845101336,0.3,-0.6228910845101336
8,9,45616.05802899794,1354.9924780018046,True,71,here,hapa,False,0.3,-inf,0.3,-inf
9,10,49950.61287800127,1307.3796429998763,True,72,must,lazima,False,0.3,-inf,0.3,9.766260287910034
10,11,53878.6072139992,1450.175449001108,True,71,here,hapa,False,0.3,-0.6335199473877088,0.3,-0.6335199473877088
11,12,57236.67892999947,832.2498000015912,True,72,must,lazima,False,0.3,-0.5957891292450911,0.3,-0.5957891292450911
12,13,60485.51109699838,2222.3111929997685,False,66,large,kubwa,False,0.349609375,-0.7405603465225652,0.349609375,-0.7405603465225652
13,14,67629.40049100143,2130.6508959969506,True,73,big,kubwa,False,0.3,-inf,0.3,-inf
14,15,72752.5249149985,2941.255494999496,True,68,add,kuongeza,False,0.349609375,-0.7342648112424147,0.349609375,-0.7342648112424147
15,16,79206.71237100032,891.7766489976202,True,73,big,kubwa,False,0.3,-0.7347141931446882,0.3,-0.7347141931446882
16,17,82415.89810900041,2070.737973001087,True,74,high,high,False,0.3,-inf,0.3,-inf
17,18,87204.22424799835,1495.173960000102,True,69,even,hata,False,0.250390625,-0.7357529562070657,0.250390625,-0.7357529562070657
18,19,90919.15832299856,1169.1285930028243,True,74,high,high,False,0.3,-0.642134893363809,0.3,-0.642134893363809
19,20,94318.25248799942,2230.8308630017564,True,70,land,ardhi,False,0.274609375,-0.7595984996973072,0.27460937500000004,-0.7595984996973072
20,21,99113.27884400087,2295.801586999005,True,66,large,kubwa,False,0.346875,-0.7082328545854893,0.34687500000000004,-0.7082328545854893
21,22,103642.8393089991,2266.2810200017702,False,71,here,hapa,False,0.349609375,-0.7336607865041351,0.349609375,-0.7336607865041351
22,23,108674.26526299823,5748.409805000847,False,72,must,lazima,False,0.349609375,-0.7489711904121001,0.349609375,-0.7489711904121001
23,24,117592.37700299856,2009.1524939998635,True,68,add,kuongeza,False,0.30625,-0.7423331479320713,0.30625,13.548930084399318
24,25,123471.05499700046,1329.21755499774,True,76,follow,kufuata,False,0.3,-inf,0.3,-inf
25,26,129382.83550399863,1167.6921950020187,True,73,big,kubwa,False,0.250390625,-0.7268255147407554,0.250390625,-0.7268255147407554
26,27,132704.06109599935,2900.930799998605,False,76,follow,kufuata,False,0.3,-0.6668354050066545,0.3,-0.6668354050066545
27,28,138939.23252400054,4168.363950000639,True,74,high,high,False,0.349609375,-0.7211720606952822,0.349609375,-0.7211720606952822
28,29,148240.42482200093,2005.176759997994,True,71,here,hapa,False,0.30625,-0.7387753190304589,0.30625,-0.7387753190304589
29,30,152905.7451789995,8207.770791999792,True,72,must,lazima,False,0.3992187499999999,-0.7423157853445113,0.39921874999999996,-0.7423157853445113
30,31,165553.93046699828,1148.7567020012648,True,77,act,tendo,False,0.3,-inf,0.3,-inf
31,32,168831.4417069996,1787.2476330012432,True,79,ask,kuuliza,False,0.3,-inf,0.3,-inf
32,33,173421.12993499904,2354.869332000817,False,77,act,tendo,False,0.3,-0.6188106450159295,0.3,-0.6188106450159295
33,34,178586.5871979986,1257.8889090000305,True,79,ask,kuuliza,False,0.3,-0.6833384665407396,0.3,-0.6833384665407396
34,35,182562.5184870005,3294.139557998278,False,76,follow,kufuata,False,0.349609375,-0.7307521632400439,0.349609375,-0.7307521632400439
35,36,186984.99888099832,2208.26523100186,True,72,must,lazima,False,0.398828125,-0.7361571451805416,0.398828125,-0.7361571451805416
36,37,191414.2840860004,1428.734989000077,True,74,high,high,False,0.3,-0.7819456657782486,0.30000000000000004,-0.7819456657782486
37,38,194858.5125799982,2877.7643909998005,True,66,large,kubwa,False,0.3792968750000001,-0.7854590218271185,0.3792968750000001,-0.7854590218271185
38,39,200229.2375709985,1663.5368970019044,True,80,men,wanaume,False,0.3,-inf,0.3,-inf
39,40,205304.5731739985,2026.2064910020852,True,81,change,mabadiliko ya,False,0.3,-inf,0.3,-inf
40,41,215120.38741300057,4620.884870000737,False,80,men,wanaume,False,0.3,-0.8102301198437155,0.3,-0.8102301198437155
41,42,220874.87657399836,4241.849478003132,False,81,change,mabadiliko ya,False,0.3,-0.8236096415542308,0.3,12.769841038966359
42,43,228738.32300199865,3631.138843000372,False,77,act,tendo,False,0.349609375,-0.7699116801786112,0.349609375,-0.7699116801786112
