,trial,start_time,rt,correct,fact_id,question,answer,flipped,alpha,activation,flip_alpha,flip_activation
0,1,95963.13070016912,5500.239299843089,True,2,I,mimi,False,0.3,-inf,0.3,-inf
1,2,110578.01669999026,6450.2775999717405,True,2,I,mimi,False,0.3,-0.8046121794945841,0.3,-0.804612179494584
2,3,119631.0400001239,4875.579699873924,True,14,one,moja,False,0.3,-inf,0.3,-inf
3,4,127214.54580011778,12225.119999842716,True,14,moja,one,True,0.3,-0.6077926797979708,0.3,-inf
4,5,141534.22520007007,2880.822299979627,True,15,have,na,False,0.3,-inf,0.3,-inf
5,6,146556.7682001274,2034.7106999251994,True,19,hot,moto,False,0.3,-inf,0.3,-inf
6,7,157325.7561000064,3933.377600042149,True,15,have,na,False,0.3,-0.8278421331996042,0.3,-0.8278421331996042
7,8,162962.70449995063,1350.4537001717833,True,19,hot,moto,False,0.3,-0.8392929716509241,0.3,-0.839292971650924
8,9,167055.1845000591,3417.6262000109996,True,2,I,mimi,False,0.349609375,-0.7589160644646121,0.349609375,-0.7589160644646121
9,10,172809.69740008007,2713.695999933407,True,14,moja,one,True,0.34492187500000004,-0.7080719214078042,0.3,11.827636884339453
10,11,177566.10250007358,3817.5750998780127,True,20,word,neno,False,0.3,-inf,0.3,-inf
11,12,185030.2920001559,2732.614899985492,True,22,what,nini,False,0.3,-inf,0.3,-inf
12,13,193618.02950012495,4645.875599933788,False,20,word,neno,False,0.3,-0.8327486714032856,0.3,-0.8327486714032851
13,14,200937.79780017206,12217.944999923931,False,22,what,nini,False,0.3,-0.8300373182200959,0.3,-inf
14,15,216896.32609998807,3781.8231000564992,True,15,have,na,False,0.349609375,-0.7739633342546052,0.349609375,-0.7739633342546052
15,16,222791.09730012715,2888.1455999799073,True,2,I,mimi,False,0.3898437499999999,-0.7976866969759221,0.38984374999999993,-0.7976866969759221
16,17,228425.55050016378,7175.804799888282,True,19,hot,moto,False,0.349609375,-0.8022814599405312,0.349609375,-0.8022814599405312
17,18,238823.14960006624,6453.2107000704855,False,14,moja,one,True,0.39453125,-0.8291012225926199,0.300390625,-0.8052448888631977
18,19,249223.48379995677,5881.4719000365585,False,20,word,neno,False,0.349609375,-0.7526187424633769,0.349609375,14.567635560682145
19,20,264543.12340007164,3256.8991000298406,False,22,what,nini,False,0.349609375,-0.7940017352022819,0.3,-inf
20,21,269968.4002001304,3273.183200042695,True,2,I,mimi,False,0.3917968749999999,-0.793905730776865,0.39179687499999993,-0.793905730776865
21,22,275777.0929001272,9444.815099937841,False,15,have,na,False,0.39921875,-0.8152794397660547,0.39921874999999996,-0.8152794397660547
22,23,288305.4369001184,4436.476399889216,False,14,one,moja,False,0.4386718749999999,-0.8548031246380972,0.300390625,-0.5409581598130326
23,24,294973.52570015943,3501.5246998518705,True,19,hot,moto,False,0.39921875,-0.8553484943368896,0.39921874999999996,15.405067203286416
24,25,301601.3780999929,10181.661400012672,False,20,word,neno,False,0.39921875,-0.7774743712435527,0.39921874999999996,-0.7774743712435527
25,26,315087.418799987,5535.113600082696,True,15,have,na,False,0.4449218749999999,-0.7937155463782148,0.4449218749999999,-0.7937155463782143
26,27,322819.9390999507,2839.0885000117128,True,14,moja,one,True,0.4390624999999999,-0.8239635094117251,0.35,-0.6634504992487789
27,28,327875.58880005963,1995.373399928212,False,22,what,nini,False,0.39921875,-0.8401416359397624,0.3,-inf
28,29,332005.51640009513,inf,False,19,hot,moto,False,0.4113281249999999,-0.7924093995320548,0.41132812499999993,15.984507478498497
29,30,342543.90210006386,2674.071199959144,False,20,word,neno,False,0.4488281249999999,-0.7915486683874177,0.4488281249999999,-0.7915486683874177
30,31,347859.0069001075,4367.023699916899,True,15,have,na,False,0.4453124999999999,-0.8016145267520157,0.4453124999999999,-0.8016145267520157
31,32,354037.6981000881,1920.7329999189826,True,2,I,mimi,False,0.3898437499999999,-0.8246696457154273,0.38984374999999993,-0.8246696457154273
32,33,358692.24570016377,2780.996699817479,False,22,nini,what,True,0.437890625,-0.7397067366256849,0.3,-inf
33,34,364277.8380000964,3094.3253000732507,False,20,neno,word,True,0.4546874999999999,-0.7036970109756103,0.4488281249999999,-0.7036970109756103
34,35,370008.7769001257,6430.045899935067,False,14,one,moja,False,0.4621093749999999,-0.7711830145184791,0.35,-0.6677873468867671
35,36,383181.773400167,3914.20689993538,True,19,hot,moto,False,0.41484375,-0.769955248807671,0.41484374999999996,-0.769955248807671
36,37,390571.7303000856,4740.906999912113,False,22,nini,what,True,0.43828125,-0.7480369025197534,0.3,-1.038588806073928
37,38,398174.83310005633,inf,False,15,have,na,False,0.4457031249999999,-0.7920644524952533,0.44570312499999987,17.03326736186595
38,39,418852.1029001568,2629.211499821395,False,20,neno,word,True,0.467578125,-0.8364862338961597,0.4488281249999999,-1.066538517780322
39,40,424130.9416000731,2204.4166999403387,False,14,moja,one,True,0.47890625,-0.8517575193516799,0.375390625,-0.8468615823717789
40,41,429063.66550014354,10670.49889988266,True,26,you,ninyi,False,0.3,-inf,0.3,-inf
41,42,446186.01209996274,9241.813000058755,False,22,nini,what,True,0.4386718749999999,-0.7842107038607762,0.349609375,14.245425242836017
42,43,458082.156999968,3170.8951999899,True,26,you,ninyi,False,0.3,-1.010379979412031,0.3,-1.010379979412031
43,44,467729.7287001274,4852.210199926049,False,20,word,neno,False,0.5171875,-0.8327333046189415,0.45234374999999993,-1.2321148527519241
44,45,476998.3123000711,4872.743499930948,False,14,one,moja,False,0.528515625,-0.8737913793453894,0.375390625,-0.7320608941699517
45,46,487215.9933000803,inf,False,15,have,na,False,0.4953124999999998,-0.8932251704008887,0.4953124999999998,-0.8932251704008887
46,47,500040.9133001231,6420.236599864438,False,20,word,neno,False,0.552734375,-0.903613731978416,0.453515625,17.055015017977144
47,48,509313.71650006616,3749.1923000197858,False,14,moja,one,True,0.54296875,-0.9351282642103512,0.39921874999999996,-0.8387053497241708
48,49,516104.3110999744,2178.9936001878227,True,19,hot,moto,False,0.414453125,-0.9634299872932041,0.414453125,-0.9634299872932038
49,50,521403.2064001076,2668.852299917489,False,20,neno,word,True,0.57734375,-0.8443196709427838,0.453515625,-0.5932433655067891
50,51,526335.4330000002,4301.181100076065,False,15,have,na,False,0.5386718749999999,-0.9386813904194518,0.5386718749999999,-0.9386813904194518
51,52,533426.8736001104,1844.7006999049336,True,2,I,mimi,False,0.383203125,-0.9592164403045791,0.383203125,-0.959216440304579
52,53,537991.8440999463,9506.333400029687,False,14,one,moja,False,0.5519531249999999,-0.8608984119050789,0.39921874999999996,-0.6237430469594667
53,54,555949.7293001041,7519.366999855265,False,20,word,neno,False,0.589453125,-0.98301973473933,0.490625,-0.8377992502050343
54,55,581475.9388000239,3704.274100018665,True,15,have,na,False,0.5460937499999999,-1.1281919344446645,0.5460937499999999,-1.1281919344446645
55,56,587797.8265001439,4532.338799908756,False,20,word,neno,False,0.6140625000000001,-0.9738806510779736,0.5183593750000001,-0.8210050737071983
