,trial,start_time,rt,correct,fact_id,question,answer,flipped,alpha,activation,flip_alpha,flip_activation
30,31,208572.06419995052,3640.037399716675,False,15,have,na,False,0.436328125,-0.7645837189686958,0.32539062499999993,-0.560777924744612
31,32,215074.14039969444,1643.5572002083065,False,50,tell,kuwaambia,False,0.3,-0.8462349752141294,0.3,-inf
32,33,220954.7309000045,3123.838099651038,False,14,one,moja,False,0.4585937499999999,-0.8026385431665484,0.32539062499999993,-0.5808955091411416
33,34,231873.03809961304,inf,False,43,time,wakati,False,0.349609375,-0.86747782423083,0.349609375,-0.86747782423083
34,35,244249.6084999293,3259.1737001203005,False,22,what,nini,False,0.4488281249999999,-0.851045088003283,0.3,-0.9136287942912651
35,36,250519.8266999796,inf,True,2,I,mimi,False,0.398828125,-0.8851591902137695,0.300390625,-0.989911273328922
36,37,258087.08459977058,2624.256200157106,False,15,have,na,False,0.4445312499999999,-0.8755396019153497,0.32539062499999993,-0.7791554184275354
37,38,262615.09869992733,2049.4140996597707,False,20,word,neno,False,0.424609375,-0.8689010600117238,0.300390625,-0.8849842651324046
38,39,266904.603399802,inf,False,14,moja,one,True,0.4621093749999999,-0.8235490013806127,0.3749999999999999,-0.7820317983012398
39,40,282352.9755999334,3059.394999872893,False,22,nini,what,True,0.4828124999999999,-0.8806697554654641,0.33710937499999993,-1.0061758994749257
40,41,288420.3148996457,2695.561800152064,False,50,tell,kuwaambia,False,0.349609375,-0.8369191421621865,0.3,-inf
41,42,292956.31369994953,2674.097300041467,True,43,time,wakati,False,0.35625,-0.8502419999083733,0.35624999999999996,-0.8502419999083733
42,43,298734.5122997649,1040.2734000235796,True,2,mimi,I,True,0.3984375,-0.8519109133875524,0.300390625,-0.5837325234233803
43,44,301457.680599764,1768.4828001074493,False,20,neno,word,True,0.428125,-0.8405915108215266,0.300390625,-0.5079840530038825
44,45,305543.2614996098,2736.20880022645,True,22,what,nini,False,0.4855468749999998,-0.7664835431837581,0.33710937499999993,-0.6019780485004939
45,46,310392.72530004376,1589.0927999280393,True,15,na,have,True,0.444140625,-0.8382787958146589,0.3124999999999999,-0.9112955131301528
46,47,314571.16279983893,2975.977499969304,False,14,moja,one,True,0.51171875,-0.7894005224569808,0.38789062499999993,-0.7698846841642643
47,48,319327.7278998867,4315.224700141698,True,52,set,kuweka,False,0.3,-inf,0.3,9.142427825406083
48,49,328335.03940002987,inf,True,14,one,moja,False,0.5511718750000001,-0.6443107214617101,0.38789062499999993,-0.3919606739380202
