,trial,start_time,rt,correct,fact_id,question,answer,flipped,alpha,activation,flip_alpha,flip_activation
0,1,7540.594182006316,2500.852180004585,True,92,animal,mnyama,False,0.3,-inf,0.3,-inf
1,2,14357.77465501451,2037.6183899934404,False,92,animal,mnyama,False,0.3,-0.5758337897980723,0.3,-0.5758337897980723
2,3,20529.231331020128,1446.019492985215,True,93,point,uhakika,False,0.3,-inf,0.3,-inf
3,4,26215.689708013088,939.2379919881932,True,93,point,uhakika,False,0.3,-0.5214262874993097,0.3,-0.5214262874993097
4,5,39209.534644003725,1003.5166589950676,True,94,mother,mama,False,0.3,-inf,0.3,-inf
5,6,42224.31089601014,1382.2569200128785,True,95,world,dunia,False,0.3,-inf,0.3,-inf
6,7,45887.15996302199,953.583249996882,True,94,mother,mama,False,0.3,-0.5696287299544982,0.3,14.370526916359596
7,8,48540.28805001872,1397.703583992552,True,95,world,dunia,False,0.3,-0.5529247437676351,0.3,-0.5529247437676351
8,9,51833.71146500576,1107.5132660043892,True,96,near,karibu,False,0.3,-inf,0.3,-inf
9,10,55317.62829702348,1525.6034799967892,True,97,build,kujenga,False,0.3,-inf,0.3,9.766260287910034
10,11,59972.7268560091,2854.6566420118324,True,96,near,karibu,False,0.3,-0.6290007640086238,0.3,-0.6290007640086238
11,12,65313.64912900608,648.5149410145823,True,97,build,kujenga,False,0.3,-0.6906561291007223,0.3,-0.6906561291007223
12,13,68533.82338801748,2543.205711990595,False,92,animal,mnyama,False,0.349609375,-0.7687355423171829,0.349609375,-0.7687355423171829
13,14,76469.22223601723,15701.173732988536,False,93,point,uhakika,False,0.349609375,-0.7515011252726977,0.349609375,-0.7515011252726977
14,15,93284.85972702038,1025.7125979987904,True,94,mother,mama,False,0.250390625,-0.7253695223174748,0.250390625,-0.7253695223174748
15,16,96173.88805601512,1421.504523983458,True,95,world,dunia,False,0.250390625,-0.7292024559132377,0.250390625,-0.7292024559132376
16,17,101368.6250949977,1606.1964170075953,True,98,self,binafsi,False,0.3,-inf,0.3,-inf
17,18,106502.73299100807,2434.244138014037,False,96,near,karibu,False,0.349609375,-0.7123565317623273,0.349609375,-0.7123565317623272
18,19,111970.35869202227,10834.803167992504,False,98,self,binafsi,False,0.3,-0.7083052603904394,0.3,-0.7083052603904394
19,20,125727.56710500109,3944.460883009015,False,92,animal,mnyama,False,0.3992187499999999,-0.821371321467324,0.39921874999999996,16.222876742595986
20,21,134590.94442799687,4292.048938019434,False,97,build,kujenga,False,0.349609375,-0.8342534557101677,0.349609375,-0.8342534557101677
21,22,142166.93512600614,6213.738738995744,False,93,point,uhakika,False,0.3992187499999999,-0.8633828470212145,0.39921874999999996,-0.8633828470212145
22,23,150679.8368890013,5791.468049021205,True,96,near,karibu,False,0.3992187499999999,-0.7313550570002401,0.39921874999999996,-0.7313550570002401
23,24,159806.60951300524,2086.6137389966752,True,92,animal,mnyama,False,0.398828125,-0.7633382670118157,0.398828125,-0.7633382670118157
24,25,166161.8044830102,3027.667196001857,False,98,self,binafsi,False,0.349609375,-0.7534037983393045,0.349609375,-0.7534037983393045
25,26,172320.32294300734,5559.935160999885,True,93,point,uhakika,False,0.4332031249999999,-0.7473881973879621,0.4332031249999999,-0.7473881973879621
26,27,180638.82240100065,8297.858050005743,False,97,build,kujenga,False,0.396875,-0.7709181862811063,0.396875,-0.7709181862811063
27,28,190073.9876390144,14728.74153900193,False,96,near,karibu,False,0.4488281249999999,-0.7717218616580676,0.4488281249999999,17.590613339093217
28,29,206976.87687299916,2536.190236016409,False,93,point,uhakika,False,0.4343749999999999,-0.7594115150281098,0.43437499999999996,17.184750421217306
29,30,218343.0050809984,5902.432873001089,True,96,near,karibu,False,0.47109375,-0.7697609840405922,0.47109375,-0.7697609840405922
30,31,226663.76598601343,1059.5481150085106,True,97,build,kujenga,False,0.3957031249999999,-0.8156161841007927,0.39570312499999993,-0.8156161841007927
31,32,230181.55911599752,6081.891306006582,True,98,self,binafsi,False,0.3992187499999999,-0.8418761288682364,0.39921874999999996,-0.8418761288682364
32,33,240835.10820299853,1934.1389430046547,True,92,animal,mnyama,False,0.3984375,-0.8411997743662711,0.3984375,-0.8411997743662711
33,34,246567.0608729997,3951.252411003225,False,96,near,karibu,False,0.495703125,-0.7319754581432594,0.495703125,-0.731975458143259
34,35,254697.1370149986,3101.3451800099574,True,93,point,uhakika,False,0.4347656249999999,-0.7404423656972702,0.43476562499999993,-0.7404423656972702
35,36,260887.25774301565,2267.6145599980373,True,98,self,binafsi,False,0.398828125,-0.7409794714280004,0.398828125,-0.7409794714280004
36,37,266808.6806030187,13444.746614986798,False,96,near,karibu,False,0.52109375,-0.6501395880134259,0.52109375,-0.6501395880134259
37,38,281418.4547520126,2111.0761459858622,True,99,earth,dunia,False,0.3,-inf,0.3,-inf
38,39,286039.43342500133,1224.261376017239,True,96,near,karibu,False,0.520703125,-0.6373425567806162,0.520703125,-0.6373425567806162
39,40,290032.1521680162,1082.3874920024537,True,99,earth,dunia,False,0.3,-0.6460060977038431,0.3,-0.6460060977038431
40,41,293066.9237830152,1188.2384780037685,True,97,build,kujenga,False,0.3953124999999999,-0.7753941356168224,0.39531249999999996,-0.7753941356168224
41,42,296810.9916310059,1210.5770359921737,True,100,father,baba,False,0.3,-inf,0.3,-inf
42,43,299750.9713610052,1579.326567996759,True,101,any,yoyote,False,0.3,-inf,0.3,-inf
43,44,304079.60445500794,1010.973021009704,True,100,father,baba,False,0.3,-0.5950696395259212,0.3,-0.5950696395259212
44,45,306888.7428690214,2628.7189869908616,True,101,any,yoyote,False,0.3,-0.5896201841731921,0.3,-0.5896201841731921
45,46,312299.649210996,2333.7128770072013,True,92,animal,mnyama,False,0.3894531249999999,-0.7585377053233567,0.38945312499999996,-0.7585377053233567
46,47,317167.7973770129,1400.3375519823749,True,96,near,karibu,False,0.5203125000000001,-0.6938079690254055,0.5203125000000001,-0.6938079690254055
47,48,320938.72903101146,15650.993421993917,False,93,point,uhakika,False,0.4843749999999999,-0.7705512457739802,0.4843749999999999,-0.7705512457739802
